student_id,week,clicks,videos_watched,assignments_submitted
1380,9,125,0,1
1380,10,123,8,0
1381,1,96,0,1
1381,2,148,2,0
1381,3,149,8,1
1381,4,184,2,0
1381,5,287,2,1
1381,6,195,8,0
1381,7,279,0,1
1381,8,249,3,1
1381,9,220,6,1
1381,10,82,0,1
1382,1,173,7,1
1382,2,33,5,1
1382,3,277,3,1
1382,4,55,6,1
1382,5,71,0,1
1382,6,281,7,1
1382,7,36,5,1
1382,8,164,0,1
1382,9,172,9,0
1382,10,65,5,1
1383,1,116,0,0
1383,2,235,4,1
1383,3,213,8,1
1383,4,176,5,1
1383,5,163,4,1
1383,6,110,0,0
1383,7,187,0,1
1383,8,5,3,1
1383,9,21,3,0
1383,10,234,7,0
1384,1,52,5,1
1384,2,215,1,1
1384,3,4,7,0
1384,4,78,11,1
1384,5,281,10,1
1384,6,79,11,0
1384,7,294,5,0
1384,8,81,4,0
1384,9,190,0,1
1384,10,201,8,0
1385,1,190,5,1
1385,2,88,7,0
1385,3,227,3,0
1385,4,93,2,1
1385,5,244,8,1
1385,6,112,4,0
1385,7,251,6,1
1385,8,294,11,0
1385,9,226,3,0
1385,10,138,1,0
1386,1,126,8,1
1386,2,113,6,0
1386,3,105,4,0
1386,4,141,7,1
1386,5,145,11,1
1386,6,215,2,0
1386,7,266,9,1
1386,8,265,6,1
1386,9,181,9,1
1386,10,297,11,1
1387,1,268,1,1
1387,2,145,1,1
1387,3,123,0,1
1387,4,138,2,0
1387,5,7,4,1
1387,6,99,3,1
1387,7,114,9,1
1387,8,233,9,1
1387,9,78,4,1
1387,10,196,6,0
1388,1,96,3,0
1388,2,109,6,1
1388,3,20,3,1
1388,4,155,9,0
1388,5,29,2,0
1388,6,61,11,0
1388,7,150,11,0
1388,8,208,2,1
1388,9,121,6,0
1388,10,75,9,1
1389,1,269,10,1
1389,2,104,4,0
1389,3,96,6,1
1389,4,20,1,1
1389,5,105,3,1
1389,6,65,3,1
1389,7,106,3,1
1389,8,58,4,1
1389,9,58,8,1
1389,10,220,10,1
1390,1,142,6,1
1390,2,208,5,1
1390,3,173,8,0
1390,4,161,7,1
1390,5,139,5,0
1390,6,116,0,0
1390,7,78,6,0
1390,8,266,0,1
1390,9,122,7,0
1390,10,265,11,1
1391,1,230,9,0
1391,2,180,10,1
1391,3,252,5,1
1391,4,197,5,1
1391,5,244,6,0
1391,6,238,2,0
1391,7,193,11,1
1391,8,216,0,1
1391,9,245,11,0
1391,10,67,11,0
1392,1,262,11,1
1392,2,151,0,0
1392,3,36,11,1
1392,4,45,2,1
1392,5,225,3,1
1392,6,242,8,0
1392,7,196,4,1
1392,8,196,11,0
1392,9,259,5,1
1392,10,293,1,1
1393,1,249,2,1
1393,2,40,9,0
1393,3,240,6,1
1393,4,153,3,1
1393,5,239,2,1
1393,6,217,8,1
1393,7,203,3,1
1393,8,260,1,1
1393,9,45,6,1
1393,10,256,10,1
1394,1,104,3,1
1394,2,60,8,1
1394,3,216,5,1
1394,4,294,11,1
1394,5,26,7,1
1394,6,294,6,1
1394,7,102,2,0
1394,8,290,10,0
1394,9,14,0,1
1394,10,184,6,1
1395,1,160,3,1
1395,2,249,6,1
1395,3,141,11,1
1395,4,22,1,0
1395,5,55,0,1
1395,6,76,9,0
1395,7,261,8,1
1395,8,27,4,1
1395,9,251,2,1
1395,10,151,7,1
1396,1,169,3,1
1396,2,289,7,0
1396,3,230,4,1
1396,4,194,9,0
1396,5,247,7,0
1396,6,138,6,0
1396,7,279,1,0
1396,8,237,7,1
1396,9,293,8,0
1396,10,165,6,0
1397,1,192,7,1
1397,2,137,7,1
1397,3,277,2,0
1397,4,188,5,0
1397,5,47,1,1
1397,6,153,9,1
1397,7,39,1,1
1397,8,192,9,0
1397,9,209,7,1
1397,10,240,6,0
1398,1,46,6,1
1398,2,138,1,0
1398,3,106,7,0
1398,4,124,4,1
1398,5,281,9,1
1398,6,167,10,0
1398,7,132,11,1
1398,8,271,11,1
1398,9,159,9,0
1398,10,126,3,1
1399,1,162,3,0
1399,2,254,11,1
1399,3,135,11,1
1399,4,185,3,0
1399,5,53,7,0
1399,6,3,11,0
1399,7,20,10,0
1399,8,142,11,1
1399,9,215,4,1
1399,10,63,6,0
1400,1,282,7,0
1400,2,45,11,0
1400,3,208,11,1
1400,4,70,6,1
1400,5,17,10,0
1400,6,213,4,1
1400,7,155,7,1
1400,8,188,9,0
1400,9,282,10,1
1400,10,161,1,1
1401,1,252,0,1
1401,2,148,2,1
1401,3,104,1,0
1401,4,116,2,0
1401,5,103,11,0
1401,6,265,7,0
1401,7,153,1,0
1401,8,279,8,1
1401,9,75,11,1
1401,10,229,10,1
1402,1,34,10,1
1402,2,86,10,1
1402,3,10,9,0
1402,4,274,10,1
1402,5,89,9,1
1402,6,245,8,1
1402,7,127,2,0
1402,8,37,10,1
1402,9,103,1,0
1402,10,102,3,1
1403,1,152,8,1
1403,2,98,8,1
1403,3,202,10,1
1403,4,219,0,1
1403,5,46,9,1
1403,6,157,1,1
1403,7,173,7,1
1403,8,80,2,1
1403,9,231,6,1
1403,10,69,1,0
1404,1,261,0,1
1404,2,137,11,1
1404,3,109,6,0
1404,4,199,5,1
1404,5,185,4,1
1404,6,152,10,1
1404,7,205,9,0
1404,8,78,5,0
1404,9,242,1,1
1404,10,185,8,1
1405,1,63,2,1
1405,2,299,3,1
1405,3,259,7,0
1405,4,53,11,1
1405,5,235,2,1
1405,6,158,0,1
1405,7,230,5,0
1405,8,112,8,1
1405,9,73,7,1
1405,10,65,11,1
1406,1,19,2,1
1406,2,262,9,1
1406,3,93,9,0
1406,4,287,9,0
1406,5,67,10,1
1406,6,105,3,1
1406,7,263,3,1
1406,8,104,5,0
1406,9,227,4,1
1406,10,27,1,0
1407,1,286,3,1
1407,2,185,4,1
1407,3,225,9,1
1407,4,7,0,0
1407,5,289,9,0
1407,6,148,9,1
1407,7,63,1,1
1407,8,45,11,0
1407,9,26,8,0
1407,10,201,8,1
1408,1,63,9,0
1408,2,278,9,0
1408,3,68,4,1
1408,4,26,6,1
1408,5,255,7,1
1408,6,233,2,0
1408,7,155,0,1
1408,8,249,8,0
1408,9,217,2,0
1408,10,52,3,0
1409,1,124,1,1
1409,2,276,5,1
1409,3,203,6,0
1409,4,186,10,1
1409,5,53,5,0
1409,6,160,4,1
1409,7,49,9,1
1409,8,201,3,1
1409,9,66,0,1
1409,10,86,0,1
1410,1,172,10,0
1410,2,7,8,1
1410,3,209,2,1
1410,4,132,2,0
1410,5,153,10,0
1410,6,223,7,0
1410,7,231,5,1
1410,8,275,4,1
1410,9,53,4,1
1410,10,129,9,0
1411,1,28,2,0
1411,2,79,10,1
1411,3,165,2,1
1411,4,39,2,0
1411,5,133,4,1
1411,6,280,9,1
1411,7,21,0,1
1411,8,69,1,0
1411,9,84,4,1
1411,10,273,1,1
1412,1,220,4,0
1412,2,55,5,0
1412,3,210,7,1
1412,4,5,3,1
1412,5,239,6,0
1412,6,67,11,1
1412,7,213,5,1
1412,8,147,9,0
1412,9,220,3,1
1412,10,104,10,1
1413,1,159,6,1
1413,2,272,1,0
1413,3,240,10,1
1413,4,163,8,0
1413,5,276,4,0
1413,6,35,7,1
1413,7,210,11,1
1413,8,187,1,1
1413,9,76,0,0
1413,10,116,9,0
1414,1,121,3,0
1414,2,203,10,1
1414,3,187,9,1
1414,4,235,10,0
1414,5,197,9,1
1414,6,295,11,0
1414,7,248,7,1
1414,8,172,1,1
1414,9,5,2,0
1414,10,110,10,0
1415,1,38,3,1
1415,2,130,11,1
1415,3,297,10,1
1415,4,120,8,1
1415,5,245,1,1
1415,6,135,2,0
1415,7,173,8,1
1415,8,9,4,0
1415,9,206,4,1
1415,10,74,1,0
1416,1,138,5,1
1416,2,296,0,1
1416,3,67,1,1
1416,4,278,11,1
1416,5,248,9,1
1416,6,14,11,1
1416,7,110,10,1
1416,8,293,11,0
1416,9,136,4,1
1416,10,237,3,1
1417,1,275,8,1
1417,2,0,7,0
1417,3,219,5,1
1417,4,274,5,1
1417,5,173,2,0
1417,6,288,5,1
1417,7,209,11,0
1417,8,188,5,1
1417,9,37,6,1
1417,10,236,11,1
1418,1,256,10,1
1418,2,99,9,1
1418,3,47,0,1
1418,4,171,10,1
1418,5,281,0,0
1418,6,219,0,0
1418,7,243,4,1
1418,8,168,4,1
1418,9,125,1,0
1418,10,91,7,1
1419,1,242,11,1
1419,2,194,7,0
1419,3,224,11,1
1419,4,251,10,1
1419,5,293,9,0
1419,6,250,2,1
1419,7,133,7,0
1419,8,39,1,0
1419,9,167,9,1
1419,10,133,10,0
1420,1,280,1,1
1420,2,11,6,0
1420,3,256,1,1
1420,4,189,6,1
1420,5,21,5,0
1420,6,72,10,0
1420,7,18,3,0
1420,8,279,8,0
1420,9,193,7,0
1420,10,185,8,1
1421,1,156,11,0
1421,2,120,2,1
1421,3,51,0,1
1421,4,219,7,1
1421,5,39,1,0
1421,6,62,5,1
1421,7,293,6,1
1421,8,27,7,1
1421,9,285,0,1
1421,10,26,6,1
1422,1,145,9,1
1422,2,174,0,0
1422,3,34,4,0
1422,4,266,4,1
1422,5,287,4,1
1422,6,66,5,0
1422,7,66,1,1
1422,8,228,6,1
1422,9,111,0,1
1422,10,11,1,1
1423,1,225,6,1
1423,2,106,10,1
1423,3,122,8,0
1423,4,196,4,1
1423,5,173,4,1
1423,6,247,5,1
1423,7,239,0,0
1423,8,282,7,1
1423,9,275,1,1
1423,10,189,8,0
1424,1,166,4,1
1424,2,138,4,1
1424,3,199,5,1
1424,4,18,1,1
1424,5,120,2,1
1424,6,82,2,0
1424,7,166,10,1
1424,8,276,1,1
1424,9,144,1,0
1424,10,174,2,1
1425,1,120,5,0
1425,2,102,7,1
1425,3,204,5,1
1425,4,74,6,0
1425,5,263,6,0
1425,6,34,2,0
1425,7,66,0,1
1425,8,225,8,0
1425,9,24,11,1
1425,10,123,0,0
1426,1,113,11,1
1426,2,280,10,1
1426,3,47,9,1
1426,4,136,6,1
1426,5,137,4,1
1426,6,245,7,1
1426,7,162,0,1
1426,8,39,3,0
1426,9,261,4,1
1426,10,45,6,1
1427,1,208,3,0
1427,2,81,5,1
1427,3,36,8,1
1427,4,57,11,0
1427,5,283,9,0
1427,6,293,0,1
1427,7,180,7,1
1427,8,242,5,1
1427,9,270,6,1
1427,10,104,9,1
1428,1,227,3,1
1428,2,155,6,0
1428,3,51,10,0
1428,4,159,6,1
1428,5,13,6,0
1428,6,182,10,0
1428,7,78,0,1
1428,8,31,4,0
1428,9,211,5,1
1428,10,104,0,0
1429,1,134,5,1
1429,2,25,11,1
1429,3,23,9,1
1429,4,275,0,1
1429,5,179,10,1
1429,6,121,9,0
1429,7,199,10,0
1429,8,218,1,1
1429,9,34,10,1
1429,10,276,0,1
1430,1,196,0,1
1430,2,92,4,1
1430,3,80,9,1
1430,4,26,10,1
1430,5,76,7,1
1430,6,100,0,1
1430,7,63,10,0
1430,8,201,3,0
1430,9,75,8,0
1430,10,149,3,1
1431,1,167,6,1
1431,2,22,1,1
1431,3,50,11,0
1431,4,21,1,0
1431,5,207,11,0
1431,6,209,10,1
1431,7,38,1,0
1431,8,220,8,0
1431,9,243,4,1
1431,10,32,3,1
1432,1,35,3,1
1432,2,238,2,1
1432,3,92,11,1
1432,4,103,0,1
1432,5,176,4,1
1432,6,20,4,0
1432,7,131,5,1
1432,8,100,3,0
1432,9,246,7,1
1432,10,219,11,0
1433,1,86,8,1
1433,2,196,2,1
1433,3,120,11,0
1433,4,144,4,1
1433,5,220,3,0
1433,6,83,8,1
1433,7,173,11,1
1433,8,125,3,0
1433,9,195,2,1
1433,10,114,9,0
1434,1,280,5,1
1434,2,117,8,0
1434,3,32,5,1
1434,4,146,0,1
1434,5,71,4,1
1434,6,136,10,1
1434,7,276,11,1
1434,8,30,4,1
1434,9,12,8,0
1434,10,87,1,1
1435,1,130,2,1
1435,2,38,8,0
1435,3,208,0,0
1435,4,180,8,1
1435,5,210,11,0
1435,6,126,0,1
1435,7,279,6,0
1435,8,201,4,1
1435,9,276,7,1
1435,10,26,10,1
1436,1,200,0,1
1436,2,103,8,1
1436,3,57,2,1
1436,4,54,6,0
1436,5,58,5,1
1436,6,27,6,0
1436,7,136,9,1
1436,8,232,7,0
1436,9,139,4,1
1436,10,39,7,1
1437,1,212,7,1
1437,2,52,0,1
1437,3,260,7,1
1437,4,110,4,1
1437,5,0,1,1
1437,6,87,6,1
1437,7,249,6,0
1437,8,275,8,1
1437,9,126,5,1
1437,10,296,8,1
1438,1,69,3,1
1438,2,126,7,1
1438,3,137,11,1
1438,4,60,7,1
1438,5,114,8,0
1438,6,149,4,1
1438,7,209,8,1
1438,8,148,10,1
1438,9,31,10,1
1438,10,139,10,1
1439,1,254,3,0
1439,2,6,10,0
1439,3,299,4,1
1439,4,38,10,1
1439,5,2,0,0
1439,6,42,10,1
1439,7,75,2,0
1439,8,105,2,1
1439,9,248,6,1
1439,10,174,6,1
1440,1,191,1,0
1440,2,263,6,0
1440,3,39,9,1
1440,4,67,5,1
1440,5,290,6,0
1440,6,231,10,0
1440,7,17,2,1
1440,8,67,3,1
1440,9,112,10,1
1440,10,9,1,0
1441,1,174,3,1
1441,2,194,3,1
1441,3,100,9,1
1441,4,64,1,0
1441,5,127,4,1
1441,6,275,4,1
1441,7,215,0,0
1441,8,280,1,1
1441,9,165,4,1
1441,10,31,1,1
1442,1,17,11,0
1442,2,58,5,0
1442,3,156,0,0
1442,4,63,7,1
1442,5,95,9,1
1442,6,273,7,1
1442,7,13,6,1
1442,8,23,1,0
1442,9,116,8,0
1442,10,225,11,1
1443,1,247,4,1
1443,2,86,1,1
1443,3,87,2,1
1443,4,174,7,0
1443,5,259,7,0
1443,6,53,10,0
1443,7,267,4,0
1443,8,241,10,1
1443,9,80,3,0
1443,10,201,6,0
1444,1,188,7,1
1444,2,6,3,1
1444,3,120,4,0
1444,4,71,9,0
1444,5,20,6,1
1444,6,139,7,1
1444,7,210,7,1
1444,8,159,9,1
1444,9,26,11,0
1444,10,248,4,1
1445,1,21,4,1
1445,2,116,10,1
1445,3,170,5,1
1445,4,278,11,0
1445,5,226,10,0
1445,6,58,8,1
1445,7,128,8,1
1445,8,257,11,1
1445,9,74,3,0
1445,10,271,5,0
1446,1,160,6,1
1446,2,188,2,1
1446,3,198,6,0
1446,4,290,7,0
1446,5,206,6,0
1446,6,123,7,1
1446,7,177,1,0
1446,8,209,5,1
1446,9,179,11,1
1446,10,3,3,1
1447,1,270,5,1
1447,2,82,7,1
1447,3,195,7,1
1447,4,169,2,0
1447,5,36,1,0
1447,6,262,9,0
1447,7,24,6,0
1447,8,285,10,1
1447,9,276,11,0
1447,10,173,1,1
1448,1,286,4,0
1448,2,256,9,1
1448,3,269,3,1
1448,4,239,2,0
1448,5,278,1,0
1448,6,232,6,1
1448,7,264,4,1
1448,8,33,11,1
1448,9,128,11,0
1448,10,143,0,1
1449,1,272,10,0
1449,2,145,1,1
1449,3,131,8,1
1449,4,236,11,1
1449,5,195,4,1
1449,6,175,1,1
1449,7,274,0,0
1449,8,245,4,1
1449,9,213,11,1
1449,10,286,5,0
1450,1,14,5,1
1450,2,166,0,1
1450,3,9,7,0
1450,4,237,2,1
1450,5,38,8,1
1450,6,168,9,1
1450,7,234,9,1
1450,8,187,6,1
1450,9,17,7,0
1450,10,142,4,1
1451,1,233,8,0
1451,2,287,8,0
1451,3,269,2,1
1451,4,245,3,1
1451,5,92,9,1
1451,6,225,5,1
1451,7,50,2,0
1451,8,98,11,1
1451,9,85,10,1
1451,10,145,9,1
1452,1,262,5,0
1452,2,258,6,1
1452,3,267,11,1
1452,4,280,6,1
1452,5,8,9,0
1452,6,299,10,1
1452,7,263,9,1
1452,8,220,7,0
1452,9,24,4,0
1452,10,219,4,1
1453,1,202,9,0
1453,2,28,5,1
1453,3,60,2,0
1453,4,225,2,0
1453,5,50,7,1
1453,6,104,11,1
1453,7,182,4,1
1453,8,259,7,1
1453,9,85,3,1
1453,10,3,4,0
1454,1,255,4,1
1454,2,280,4,1
1454,3,256,10,1
1454,4,145,10,1
1454,5,216,3,1
1454,6,38,4,0
1454,7,191,0,1
1454,8,180,9,1
1454,9,190,8,1
1454,10,207,10,1
1455,1,266,6,1
1455,2,233,10,1
1455,3,11,1,1
1455,4,210,4,1
1455,5,218,5,1
1455,6,166,9,0
1455,7,187,2,0
1455,8,24,3,1
1455,9,78,1,1
1455,10,258,11,1
1456,1,0,5,1
1456,2,295,0,1
1456,3,66,2,0
1456,4,233,6,1
1456,5,65,5,1
1456,6,10,6,1
1456,7,181,0,1
1456,8,226,10,1
1456,9,25,9,0
1456,10,80,2,1
1457,1,91,4,0
1457,2,288,1,0
1457,3,93,1,1
1457,4,19,10,1
1457,5,295,1,1
1457,6,27,4,1
1457,7,146,11,0
1457,8,54,3,0
1457,9,75,8,1
1457,10,225,1,0
1458,1,40,10,1
1458,2,195,11,0
1458,3,169,10,0
1458,4,218,7,0
1458,5,48,11,1
1458,6,106,8,1
1458,7,1,4,0
1458,8,263,10,1
1458,9,296,3,1
1458,10,133,10,1
1459,1,158,11,0
1459,2,40,5,0
1459,3,262,2,1
1459,4,230,1,0
1459,5,34,6,0
1459,6,158,8,1
1459,7,51,7,1
1459,8,178,7,1
1459,9,197,0,1
1459,10,115,0,1
1460,1,132,3,1
1460,2,213,10,0
1460,3,46,6,1
1460,4,10,4,1
1460,5,124,7,1
1460,6,147,5,1
1460,7,85,1,1
1460,8,128,6,1
1460,9,30,8,1
1460,10,223,10,1
1461,1,229,4,1
1461,2,79,2,1
1461,3,195,10,1
1461,4,70,4,1
1461,5,118,1,1
1461,6,95,6,1
1461,7,291,0,1
1461,8,144,11,1
1461,9,189,9,1
1461,10,62,5,0
1462,1,278,6,1
1462,2,205,4,0
1462,3,31,5,1
1462,4,99,11,1
1462,5,151,8,1
1462,6,126,7,1
1462,7,240,11,1
1462,8,167,1,1
1462,9,167,10,0
1462,10,113,2,1
1463,1,253,3,0
1463,2,210,7,1
1463,3,211,1,1
1463,4,196,5,0
1463,5,199,4,1
1463,6,227,0,1
1463,7,70,2,1
1463,8,156,5,0
1463,9,39,1,1
1463,10,110,11,1
1464,1,87,5,0
1464,2,60,8,0
1464,3,164,2,1
1464,4,131,6,1
1464,5,136,1,0
1464,6,261,2,1
1464,7,108,8,0
1464,8,36,4,0
1464,9,237,11,1
1464,10,64,11,1
1465,1,292,1,1
1465,2,199,7,1
1465,3,76,9,0
1465,4,172,3,0
1465,5,279,10,0
1465,6,274,8,0
1465,7,119,3,0
1465,8,8,1,1
1465,9,23,5,1
1465,10,263,4,1
1466,1,198,6,0
1466,2,217,2,1
1466,3,216,3,0
1466,4,232,10,1
1466,5,152,10,1
1466,6,113,8,1
1466,7,70,4,1
1466,8,92,5,1
1466,9,225,3,1
1466,10,4,4,1
1467,1,43,6,1
1467,2,236,10,1
1467,3,194,9,0
1467,4,48,2,1
1467,5,10,11,1
1467,6,67,0,0
1467,7,35,0,1
1467,8,82,10,0
1467,9,249,3,0
1467,10,260,10,0
1468,1,85,0,1
1468,2,86,2,0
1468,3,247,9,1
1468,4,127,2,1
1468,5,64,6,1
1468,6,224,8,1
1468,7,147,4,1
1468,8,267,1,0
1468,9,263,9,1
1468,10,237,7,1
1469,1,291,10,1
1469,2,160,8,1
1469,3,164,8,0
1469,4,0,7,0
1469,5,50,8,0
1469,6,47,5,0
1469,7,276,11,0
1469,8,76,9,1
1469,9,186,2,1
1469,10,124,11,1
1470,1,229,2,1
1470,2,108,8,0
1470,3,281,11,0
1470,4,154,5,1
1470,5,73,2,1
1470,6,123,11,0
1470,7,109,9,0
1470,8,217,5,0
1470,9,97,11,0
1470,10,15,1,1
1471,1,235,6,1
1471,2,298,2,1
1471,3,75,2,1
1471,4,252,4,1
1471,5,11,6,0
1471,6,100,2,0
1471,7,3,6,1
1471,8,119,9,1
1471,9,182,1,1
1471,10,289,0,1
1472,1,252,8,0
1472,2,280,4,0
1472,3,195,2,0
1472,4,117,10,1
1472,5,271,5,0
1472,6,17,1,0
1472,7,244,3,0
1472,8,296,6,1
1472,9,6,3,1
1472,10,196,11,1
1473,1,262,7,1
1473,2,207,0,1
1473,3,292,4,0
1473,4,82,4,1
1473,5,191,1,1
1473,6,245,0,1
1473,7,20,1,0
1473,8,167,8,1
1473,9,288,2,1
1473,10,141,5,1
1474,1,244,1,1
1474,2,222,11,1
1474,3,80,11,0
1474,4,111,8,1
1474,5,147,3,1
1474,6,128,7,0
1474,7,178,4,1
1474,8,195,10,1
1474,9,123,7,1
1474,10,191,1,1
1475,1,197,1,1
1475,2,291,9,1
1475,3,244,8,1
1475,4,168,8,0
1475,5,53,3,1
1475,6,96,8,0
1475,7,99,3,1
1475,8,86,7,1
1475,9,283,3,1
1475,10,160,1,1
1476,1,296,9,1
1476,2,35,9,1
1476,3,213,9,0
1476,4,176,7,1
1476,5,228,7,1
1476,6,117,9,0
1476,7,155,6,1
1476,8,105,10,0
1476,9,209,9,0
1476,10,57,6,1
1477,1,198,7,1
1477,2,148,11,0
1477,3,239,6,0
1477,4,11,1,0
1477,5,54,10,1
1477,6,182,0,1
1477,7,112,2,1
1477,8,85,3,1
1477,9,279,0,1
1477,10,271,2,0
1478,1,27,2,1
1478,2,157,6,0
1478,3,200,10,1
1478,4,234,3,0
1478,5,60,4,1
1478,6,255,8,0
1478,7,196,8,0
1478,8,263,11,1
1478,9,204,6,0
1478,10,261,9,1
1479,1,8,10,1
1479,2,67,5,1
1479,3,159,10,0
1479,4,90,11,0
1479,5,59,1,1
1479,6,212,9,1
1479,7,297,7,1
1479,8,161,9,1
1479,9,182,6,1
1479,10,182,2,1
1480,1,125,5,1
1480,2,203,8,0
1480,3,241,10,0
1480,4,34,0,1
1480,5,82,2,1
1480,6,50,2,1
1480,7,237,7,1
1480,8,191,0,1
1480,9,201,11,1
1480,10,187,8,1
1481,1,159,10,0
1481,2,245,0,1
1481,3,47,3,0
1481,4,208,5,1
1481,5,250,9,0
1481,6,62,7,0
1481,7,212,5,0
1481,8,21,3,1
1481,9,49,3,1
1481,10,117,4,0
1482,1,299,8,1
1482,2,111,10,1
1482,3,128,5,1
1482,4,230,10,0
1482,5,239,3,1
1482,6,201,10,1
1482,7,9,0,0
1482,8,261,8,1
1482,9,78,11,1
1482,10,151,3,1
1483,1,219,8,1
1483,2,86,0,1
1483,3,205,10,1
1483,4,151,5,1
1483,5,46,5,1
1483,6,64,11,1
1483,7,228,11,1
1483,8,18,2,0
1483,9,114,11,1
1483,10,149,2,0
1484,1,115,9,0
1484,2,124,9,1
1484,3,291,6,1
1484,4,9,7,0
1484,5,294,4,0
1484,6,216,4,0
1484,7,275,6,1
1484,8,193,10,0
1484,9,283,5,1
1484,10,22,6,1
1485,1,215,8,0
1485,2,213,11,1
1485,3,279,10,1
1485,4,24,4,0
1485,5,152,10,0
1485,6,155,5,1
1485,7,28,1,1
1485,8,186,0,1
1485,9,144,2,1
1485,10,149,4,1
1486,1,204,4,1
1486,2,224,2,1
1486,3,198,2,1
1486,4,115,0,1
1486,5,289,10,1
1486,6,63,3,0
1486,7,101,7,1
1486,8,145,5,1
1486,9,93,4,0
1486,10,102,2,0
1487,1,278,0,0
1487,2,45,1,1
1487,3,153,8,1
1487,4,141,5,1
1487,5,26,11,0
1487,6,60,1,1
1487,7,81,11,1
1487,8,141,1,1
1487,9,124,8,1
1487,10,177,11,1
1488,1,112,1,1
1488,2,234,5,1
1488,3,110,11,1
1488,4,255,9,1
1488,5,299,2,1
1488,6,200,2,0
1488,7,30,4,1
1488,8,268,5,1
1488,9,244,3,1
1488,10,167,1,1
1489,1,101,5,1
1489,2,213,4,1
1489,3,184,3,0
1489,4,231,9,1
1489,5,193,3,1
1489,6,247,10,1
1489,7,290,0,0
1489,8,225,6,1
1489,9,95,11,0
1489,10,270,3,1
1490,1,248,7,1
1490,2,141,8,0
1490,3,17,4,1
1490,4,286,7,1
1490,5,162,7,0
1490,6,120,5,0
1490,7,182,4,1
1490,8,21,5,1
1490,9,247,1,1
1490,10,54,5,1
1491,1,77,3,0
1491,2,167,4,1
1491,3,199,2,1
1491,4,4,6,1
1491,5,174,0,1
1491,6,47,0,0
1491,7,286,2,1
1491,8,112,6,1
1491,9,147,3,1
1491,10,187,5,0
1492,1,47,1,1
1492,2,49,5,0
1492,3,287,5,1
1492,4,172,3,0
1492,5,68,0,1
1492,6,198,7,1
1492,7,267,2,0
1492,8,229,5,1
1492,9,120,8,1
1492,10,198,1,0
1493,1,268,8,1
1493,2,75,4,0
1493,3,237,6,1
1493,4,299,0,0
1493,5,103,5,0
1493,6,266,4,1
1493,7,6,2,1
1493,8,112,6,1
1493,9,82,7,1
1493,10,8,4,1
1494,1,180,7,1
1494,2,158,4,1
1494,3,113,9,0
1494,4,259,3,0
1494,5,74,9,1
1494,6,246,4,1
1494,7,190,6,0
1494,8,269,0,1
1494,9,2,0,0
1494,10,290,11,1
1495,1,0,0,1
1495,2,213,6,1
1495,3,225,5,1
1495,4,48,7,1
1495,5,10,0,1
1495,6,10,2,1
1495,7,38,4,1
1495,8,45,11,1
1495,9,290,4,1
1495,10,60,6,1
1496,1,241,6,1
1496,2,18,4,0
1496,3,196,9,1
1496,4,136,8,1
1496,5,162,5,0
1496,6,235,3,0
1496,7,62,3,1
1496,8,1,11,0
1496,9,66,1,0
1496,10,241,2,0
1497,1,177,3,1
1497,2,277,9,1
1497,3,250,8,0
1497,4,45,11,1
1497,5,17,8,0
1497,6,6,5,1
1497,7,56,0,0
1497,8,143,10,0
1497,9,4,8,1
1497,10,260,0,1
1498,1,143,11,0
1498,2,221,7,0
1498,3,261,7,0
1498,4,10,4,0
1498,5,130,3,1
1498,6,201,4,0
1498,7,299,0,1
1498,8,245,5,1
1498,9,65,0,1
1498,10,81,7,0
1499,1,239,2,0
1499,2,196,7,1
1499,3,74,4,1
1499,4,148,3,0
1499,5,278,1,1
1499,6,61,4,1
1499,7,98,0,1
1499,8,270,2,1
1499,9,201,5,0
1499,10,66,7,1
1500,1,86,5,0
1500,2,252,1,0
1500,3,84,8,1
1500,4,210,5,1
1500,5,148,7,0
1500,6,66,11,1
1500,7,110,0,0
1500,8,213,11,1
1500,9,240,11,1
1500,10,7,6,0
1501,1,271,0,1
1501,2,70,2,1
1501,3,194,2,1
1501,4,85,7,0
1501,5,80,8,1
1501,6,266,5,0
1501,7,210,4,1
1501,8,274,0,1
1501,9,6,11,1
1501,10,81,11,1
1502,1,14,0,1
1502,2,142,3,1
1502,3,138,11,1
1502,4,294,4,1
1502,5,69,7,1
1502,6,199,6,1
1502,7,298,7,1
1502,8,20,10,1
1502,9,133,4,0
1502,10,117,9,1
1503,1,7,5,0
1503,2,126,2,1
1503,3,76,0,0
1503,4,91,8,1
1503,5,63,7,1
1503,6,155,10,1
1503,7,119,2,0
1503,8,220,8,0
1503,9,106,0,0
1503,10,207,1,1
1504,1,158,7,1
1504,2,105,6,0
1504,3,247,7,1
1504,4,220,10,1
1504,5,157,10,0
1504,6,160,2,1
1504,7,229,2,1
1504,8,230,6,0
1504,9,213,11,0
1504,10,34,8,1
1505,1,69,1,0
1505,2,121,7,0
1505,3,172,4,1
1505,4,118,1,0
1505,5,248,8,0
1505,6,105,3,0
1505,7,163,9,1
1505,8,209,6,1
1505,9,113,5,1
1505,10,167,2,1
1506,1,218,3,1
1506,2,115,4,1
1506,3,291,8,1
1506,4,160,4,1
1506,5,235,0,0
1506,6,211,0,1
1506,7,244,3,1
1506,8,202,6,1
1506,9,161,3,0
1506,10,228,11,1
1507,1,139,2,1
1507,2,255,4,1
1507,3,150,4,1
1507,4,221,3,0
1507,5,62,10,1
1507,6,54,3,1
1507,7,169,0,1
1507,8,253,6,0
